timestamp,agent,agent_id,rule_id,level,groups,decoder,location,src_ip,mitre_ids,mitre_tactics,mitre_techniques,description,full_log,suspicious,suspicious_reason
2026-04-02T11:40:07.216+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:01.7731280Z"",""eventRecordID"":""2094"",""processID"":""1364"",""threadID"":""4560"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:07.230+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:01.7888224Z"",""eventRecordID"":""2095"",""processID"":""1364"",""threadID"":""4560"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:14.368+0000,WS10,005,61061,10,"windows, windows_application",windows_eventchannel,EventChannel,-,-,-,-,Multiple Windows error application events.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:08.8850472Z"",""eventRecordID"":""2096"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:14.383+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:08.8950148Z"",""eventRecordID"":""2097"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:14.399+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:08.8950148Z"",""eventRecordID"":""2098"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:22.598+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:17.1350513Z"",""eventRecordID"":""2099"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:22.614+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:17.1693077Z"",""eventRecordID"":""2100"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:22.629+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:17.1693077Z"",""eventRecordID"":""2101"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:29.243+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:23.7760201Z"",""eventRecordID"":""2102"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:29.244+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:23.7913238Z"",""eventRecordID"":""2103"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:29.258+0000,WS10,005,61061,10,"windows, windows_application",windows_eventchannel,EventChannel,-,-,-,-,Multiple Windows error application events.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:23.7913238Z"",""eventRecordID"":""2104"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:37.814+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:32.3756286Z"",""eventRecordID"":""2105"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
2026-04-02T11:40:37.888+0000,WS10,005,60602,9,"windows, windows_application, system_error",windows_eventchannel,EventChannel,-,-,-,-,Windows application error event.,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-CAPI2"",""providerGuid"":""{5bbca4a8-b209-48dc-a8c7-b23d3e5216fb}"",""eventSourceName"":""Microsoft-Windows-CAPI2"",""eventID"":""4107"",""version"":""0"",""level"":""2"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-02T09:40:32.3756286Z"",""eventRecordID"":""2106"",""processID"":""1364"",""threadID"":""1436"",""channel"":""Application"",""computer"":""WS10"",""severityValue"":""ERROR"",""message"":""\""Impossibile estrarre l'elenco radice di terze parti dal file CAB di aggiornamento automatico in <http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab> a causa dell'errore seguente: Dati non validi.\r\n.\""""},""eventdata"":{""data"":""http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, Dati non validi.""}}}",True,"group:windows, level>=5"
